lei_id,chunk_id,dispositivo,tipo,alvo,trecho_prova
ec-116-2022,ec-116-2022::002-art-1o,Art. 1º,remissao_interna,Art. 156,Art. 1º O art. 156 da Constituição Federal passa a vigorar acrescido do seguint
ec-116-2022,ec-116-2022::002-art-1o,Art. 1º,remissao_interna,Art. 150,"munidade de que trata a alínea ""b"" do inciso VI do caput do art. 150 desta Constituição sejam apenas locatárias do bem i"
ec-132-2023,ec-132-2023::001-preambulo,Preâmbulo,remissao_interna,Art. 60,"ra dos Deputados e do Senado Federal, nos termos do § 3º do art. 60 da Constituição Federal, promulgam a seguinte Emenda"
ec-132-2023,ec-132-2023::002-art-1o,Art. 1º,remissao_interna,Art. 43,"ição Federal passa a vigorar com as seguintes alterações:  ""Art. 43. ..................................................."
ec-132-2023,ec-132-2023::002-art-1o,Art. 1º,remissao_interna,Art. 50,"lidade ambiental e redução das emissões de carbono."" (NR)  ""Art. 50. A Câmara dos Deputados e o Senado Federal, ou qualq"
ec-132-2023,ec-132-2023::002-art-1o,Art. 1º,remissao_interna,Art. 105,"..................................................."" (NR)  ""Art. 105. .................................................."
ec-132-2023,ec-132-2023::002-art-1o,Art. 1º,remissao_interna,Art. 156,"re Bens e Serviços, relacionados aos tributos previstos nos arts. 156-A e 195, V;  ....................................."
ec-132-2023,ec-132-2023::002-art-1o,Art. 1º,remissao_interna,Art. 145,"..................................................."" (NR)  ""Art. 145. .................................................."
ec-132-2023,ec-132-2023::002-art-1o,Art. 1º,remissao_interna,Art. 146,"ão tributária buscarão atenuar efeitos regressivos."" (NR)  ""Art. 146. .................................................."
ec-132-2023,ec-132-2023::002-art-1o,Art. 1º,remissao_interna,Art. 155,"peciais ou simplificados no caso dos impostos previstos nos arts. 155, II, e 156-A, das contribuições sociais previstas "
ec-132-2023,ec-132-2023::002-art-1o,Art. 1º,remissao_interna,Art. 195,"s. 155, II, e 156-A, das contribuições sociais previstas no art. 195, I e V, e § 12 e da contribuição a que se refere o "
ec-132-2023,ec-132-2023::002-art-1o,Art. 1º,remissao_interna,Art. 239,"art. 195, I e V, e § 12 e da contribuição a que se refere o art. 239.  § 1º ............................................"
ec-132-2023,ec-132-2023::002-art-1o,Art. 1º,remissao_interna,Art. 149,"te equivalente ao cobrado por meio do regime único."" (NR)  ""Art. 149-A. Os Municípios e o Distrito Federal poderão insti"
ec-132-2023,ec-132-2023::002-art-1o,Art. 1º,remissao_interna,Art. 150,"reservação de logradouros públicos, observado o disposto no art. 150, I e III.  ........................................"
ec-132-2023,ec-132-2023::002-art-1o,Art. 1º,remissao_interna,Art. 153,"..................................................."" (NR)  ""Art. 153. .................................................."
ec-132-2023,ec-132-2023::003-art-156-a,Art. 156-A,vigencia_de,Art. 153,"ua própria base de cálculo nem a dos tributos previstos nos arts. 153, VIII, e 195, I, ""b"", IV e V, e da contribuição pa"
ec-132-2023,ec-132-2023::003-art-156-a,Art. 156-A,vigencia_de,Art. 239,ibuição para o Programa de Integração Social de que trata o art. 239;  X - não será objeto de concessão de incentivos e 
ec-132-2023,ec-132-2023::003-art-156-a,Art. 156-A,vigencia_de,Art. 29," não será considerada nas bases de cálculo de que tratam os arts. 29-A, 198, § 2º, 204, parágrafo único, 212, 212-A, II,"
ec-132-2023,ec-132-2023::003-art-156-a,Art. 156-A,vigencia_de,Art. 158,", e 216, § 6º, não se aplicando a ela, ainda, o disposto no art. 158, IV, ""b"".  § 13. A devolução de que trata o § 5º, V"
ec-132-2023,ec-132-2023::004-art-156-b,Art. 156-B,remissao_interna,Art. 158,"elativo aos tributos previstos nos arts. 156-A e 195, V.""  ""Art. 158. .................................................."
ec-132-2023,ec-132-2023::004-art-156-b,Art. 156-B,remissao_interna,Art. 159,"ontantes iguais para todos os Municípios do Estado."" (NR)  ""Art. 159. .................................................."
ec-132-2023,ec-132-2023::004-art-156-b,Art. 156-B,remissao_interna,Art. 153," e sobre produtos industrializados e do imposto previsto no art. 153, VIII, 50% (cinquenta por cento), da seguinte forma"
ec-132-2023,ec-132-2023::004-art-156-b,Art. 156-B,remissao_interna,Art. 177,"ontribuição de intervenção no domínio econômico prevista no art. 177, § 4º, 29% (vinte e nove por cento) para os Estados"
ec-132-2023,ec-132-2023::004-art-156-b,Art. 156-B,remissao_interna,Art. 3,"reduzir as desigualdades regionais e sociais, nos termos do art. 3º, III, mediante a entrega de recursos da União aos Es"
ec-132-2023,ec-132-2023::004-art-156-b,Art. 156-B,remissao_interna,Art. 161,"cientes individuais de participação de que trata o § 4º.""  ""Art. 161. .................................................."
ec-132-2023,ec-132-2023::004-art-156-b,Art. 156-B,remissao_interna,Art. 167,"..................................................."" (NR)  ""Art. 167. .................................................."
ec-132-2023,ec-132-2023::004-art-156-b,Art. 156-B,remissao_interna,Art. 155,"º É permitida a vinculação das receitas a que se referem os arts. 155, 156, 156-A, 157, 158 e as alíneas ""a"", ""b"", ""d"", "
ec-132-2023,ec-132-2023::004-art-156-b,Art. 156-B,remissao_interna,Art. 195,"ifas de transporte público coletivo de passageiros."" (NR)  ""Art. 195. .................................................."
ec-132-2023,ec-132-2023::004-art-156-b,Art. 156-B,remissao_interna,Art. 239,ibuição para o Programa de Integração Social de que trata o art. 239.  § 18. Lei estabelecerá as hipóteses de devolução 
ec-132-2023,ec-132-2023::004-art-156-b,Art. 156-B,remissao_interna,Art. 100,"eita corrente líquida da União para os fins do disposto nos arts. 100, § 15, 166, §§ 9º, 12 e 17, e 198, § 2º."" (NR)  ""A"
ec-132-2023,ec-132-2023::004-art-156-b,Art. 156-B,remissao_interna,Art. 198," arts. 100, § 15, 166, §§ 9º, 12 e 17, e 198, § 2º."" (NR)  ""Art. 198. .................................................."
ec-132-2023,ec-132-2023::004-art-156-b,Art. 156-B,remissao_interna,Art. 157,"eferem os arts. 155 e 156-A e dos recursos de que tratam os arts. 157 e 159, I, ""a"", e II, deduzidas as parcelas que for"
ec-132-2023,ec-132-2023::004-art-156-b,Art. 156-B,remissao_interna,Art. 212,"..................................................."" (NR)  ""Art. 212-A. ................................................"
ec-132-2023,ec-132-2023::004-art-156-b,Art. 156-B,remissao_interna,Art. 225,"..................................................."" (NR)  ""Art. 225. .................................................."
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 76,"Transitórias passa a vigorar com as seguintes alterações:  ""Art. 76-A. São desvinculados de órgão, fundo ou despesa, até"
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 92,"..................................................."" (NR)  ""Art. 92-B. As leis instituidoras dos tributos previstos nos "
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 156,"Art. 92-B. As leis instituidoras dos tributos previstos nos arts. 156-A e 195, V, da Constituição Federal estabelecerão "
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 40,encial competitivo assegurado à Zona Franca de Manaus pelos arts. 40 e 92-A e às áreas de livre comércio existentes em 3
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 126,"gislação relativa aos tributos extintos a que se referem os arts. 126 a 129, todos deste Ato das Disposições Constitucio"
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 149,vistos no caput o disposto nos incisos III e IV do caput do art. 149-B da Constituição Federal.  § 6º Lei complementar i
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 104," inciso, considerados os respectivos Estados, e no § 4º.""  ""Art. 104. .................................................."
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 158,"o os repasses previstos, respectivamente, nos §§ 1º e 2º do art. 158 da Constituição Federal e os depositarão na conta e"
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 101,ição Federal e os depositarão na conta especial referida no art. 101 deste Ato das Disposições Constitucionais Transitór
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 124,"..................................................."" (NR)  ""Art. 124. A transição para os tributos previstos no art. 156"
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 195,". A transição para os tributos previstos no art. 156-A e no art. 195, V, todos da Constituição Federal, atenderá aos cri"
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 125,"stituição Federal, atenderá aos critérios estabelecidos nos arts. 125 a 133 deste Ato das Disposições Constitucionais Tr"
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 239,"ição para o Programa de Integração Social a que se refere o art. 239, ambos da Constituição Federal.  § 2º Caso o contri"
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 155,"ios Fiscais ou Financeiro-Fiscais do imposto de que trata o art. 155, II, da Constituição Federal.  § 4º Durante o perío"
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 153," 195, V, da Constituição Federal;  b) o imposto previsto no art. 153, VIII, da Constituição Federal;  II - serão extinta"
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 127,"sto previsto no art. 153, VIII, da Constituição Federal.""  ""Art. 127. Em 2027 e 2028, o imposto previsto no art. 156-A d"
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 128,"eral, será reduzida em 0,1 (um décimo) ponto percentual.""  ""Art. 128. De 2029 a 2032, as alíquotas dos impostos previsto"
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_externa,"Lei 160, Art. 3","benefícios e incentivos fiscais ou financeiros referidos no art. 3º da Lei Complementar nº 160, de 7 de agosto de 2017, "
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 3,"te artigo, não se aplicando a redução prevista no § 2º-A do art. 3º da referida Lei Complementar.  § 3º Ficam mantidos e"
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 129,"ução das alíquotas, em decorrência do disposto no caput.""  ""Art. 129. Ficam extintos, a partir de 2033, os impostos prev"
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 130," nos arts. 155, II, e 156, III, da Constituição Federal.""  ""Art. 130. Resolução do Senado Federal fixará, para todas as "
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 136,"023, excetuadas as receitas dos fundos mantidas na forma do art. 136 deste Ato das Disposições Constitucionais Transitór"
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 150,"anterior ao de sua vigência, não se aplicando o disposto no art. 150, III, ""c"", da Constituição Federal, com base em cál"
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 131," de dados e informações, nos termos de lei complementar.""  ""Art. 131. De 2029 a 2077, o produto da arrecadação dos Estad"
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 132,"o retida nos termos do § 1º, após a retenção de que trata o art. 132 deste Ato das Disposições Constitucionais Transitór"
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 212," - constituirão a base de cálculo dos fundos de que trata o art. 212-A, II, da Constituição Federal, observado que:  a) "
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 29,"II;  II - constituirão as bases de cálculo de que tratam os arts. 29-A, 198, § 2º, 204, parágrafo único, 212 e 216, § 6º"
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 165,"perações de crédito por antecipação de receita previstas no art. 165, § 8º, para pagamento de débitos com a União e para"
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 167," para prestar-lhe garantia ou contragarantia, nos termos do art. 167, § 4º, todos da Constituição Federal.  § 6º Durante"
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 133," do percentual de que trata o caput, até a sua extinção.""  ""Art. 133. Os tributos de que tratam os arts. 153, IV, 155, I"
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 134," que trata o art. 195, V, todos da Constituição Federal.""  ""Art. 134. Os saldos credores relativos ao imposto previsto n"
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_externa,"Lei 87, Art. 20","ederal:  I - pelo prazo remanescente, apurado nos termos do art. 20, § 5º, da Lei Complementar nº 87, de 13 de setembro "
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 135,"ossível compensar o valor da parcela nos termos do § 3º.""  ""Art. 135. Lei complementar disciplinará a forma de utilizaçã"
ec-132-2023,ec-132-2023::005-art-2o,Art. 2º,remissao_interna,Art. 137," deste Ato das Disposições Constitucionais Transitórias.""  ""Art. 137. Os saldos financeiros dos recursos transferidos pe"
ec-132-2023,ec-132-2023::006-art-3o,Art. 3º,remissao_interna,Art. 37,"assa a vigorar com as seguintes alterações:      Vigência  ""Art. 37. ..................................................."
ec-132-2023,ec-132-2023::006-art-3o,Art. 3º,remissao_interna,Art. 146,"tam-se ao limite aplicável aos servidores da União."" (NR)  ""Art. 146. .................................................."
ec-132-2023,ec-132-2023::006-art-3o,Art. 3º,remissao_interna,Art. 155,"peciais ou simplificados no caso dos impostos previstos nos arts. 155, II, e 156-A e das contribuições previstas no art."
ec-132-2023,ec-132-2023::006-art-3o,Art. 3º,remissao_interna,Art. 195,"nos arts. 155, II, e 156-A e das contribuições previstas no art. 195, I e V.  .........................................."
ec-132-2023,ec-132-2023::006-art-3o,Art. 3º,remissao_interna,Art. 153,"..................................................."" (NR)  ""Art. 153. .................................................."
ec-132-2023,ec-132-2023::006-art-3o,Art. 3º,remissao_interna,Art. 156,"..................................................."" (NR)  ""Art. 156-A. ................................................"
ec-132-2023,ec-132-2023::006-art-3o,Art. 3º,remissao_interna,Art. 100,"eita corrente líquida da União para os fins do disposto nos arts. 100, § 15, 166, §§ 9º, 12 e 17, e 198, § 2º;  II - não"
ec-132-2023,ec-132-2023::006-art-3o,Art. 3º,remissao_interna,Art. 239," - não integrará a base de cálculo para fins do disposto no art. 239."" (NR)  ""Art. 225. ................................"
ec-132-2023,ec-132-2023::006-art-3o,Art. 3º,remissao_interna,Art. 225," base de cálculo para fins do disposto no art. 239."" (NR)  ""Art. 225. .................................................."
ec-132-2023,ec-132-2023::007-art-4o,Art. 4º,remissao_interna,Art. 146,"assa a vigorar com as seguintes alterações:      Vigência  ""Art. 146. .................................................."
ec-132-2023,ec-132-2023::007-art-4o,Art. 4º,remissao_interna,Art. 156,s especiais ou simplificados no caso do imposto previsto no art. 156-A e das contribuições sociais previstas no art. 195
ec-132-2023,ec-132-2023::007-art-4o,Art. 4º,remissao_interna,Art. 195,"isto no art. 156-A e das contribuições sociais previstas no art. 195, I e V.  .........................................."
ec-132-2023,ec-132-2023::007-art-4o,Art. 4º,remissao_interna,Art. 150,"..................................................."" (NR)  ""Art. 150. .................................................."
ec-132-2023,ec-132-2023::007-art-4o,Art. 4º,remissao_interna,Art. 153,"..................................................."" (NR)  ""Art. 153. .................................................."
ec-132-2023,ec-132-2023::007-art-4o,Art. 4º,remissao_interna,Art. 159,"..................................................."" (NR)  ""Art. 159. .................................................."
ec-132-2023,ec-132-2023::007-art-4o,Art. 4º,remissao_interna,Art. 158,"caputdeste artigo, observados os critérios estabelecidos no art. 158, § 2º.  ..........................................."
ec-132-2023,ec-132-2023::007-art-4o,Art. 4º,remissao_interna,Art. 212,"..................................................."" (NR)  ""Art. 212-A. ................................................"
ec-132-2023,ec-132-2023::007-art-4o,Art. 4º,remissao_interna,Art. 155,"os recursos a que se referem os incisos I e III do caput do art. 155, o inciso II do caput do art. 157, os incisos II, I"
ec-132-2023,ec-132-2023::007-art-4o,Art. 4º,remissao_interna,Art. 157,"cisos I e III do caput do art. 155, o inciso II do caput do art. 157, os incisos II, III e IV do caput do art. 158 e as "
ec-132-2023,ec-132-2023::007-art-4o,Art. 4º,remissao_interna,Art. 225,"..................................................."" (NR)  ""Art. 225. .................................................."
ec-132-2023,ec-132-2023::008-art-5o,Art. 5º,remissao_interna,Art. 82,"assa a vigorar com as seguintes alterações:      Vigência  ""Art. 82. Os Estados, o Distrito Federal e os Municípios deve"
ec-132-2023,ec-132-2023::008-art-5o,Art. 5º,remissao_interna,Art. 156,"ais, poderá ser destinado percentual do imposto previsto no art. 156-A da Constituição Federal e dos recursos distribuíd"
